expName,subject,condition,abs_td_dist,bias_to_distr_corr,is_outlier
Fischer_Whitney_2014b,2,orientation,19.0,-20.84469621053647,0
Fischer_Whitney_2014b,2,orientation,12.0,8.030370278392724,0
Fischer_Whitney_2014b,2,orientation,40.0,-13.479992193152896,0
Fischer_Whitney_2014b,2,orientation,1.0,-9.233865256654624,0
Fischer_Whitney_2014b,2,orientation,12.0,0.14187109329989767,0
Fischer_Whitney_2014b,2,orientation,74.0,-14.176533239258362,0
Fischer_Whitney_2014b,2,orientation,45.0,-7.9696297216072765,0
Fischer_Whitney_2014b,2,orientation,15.0,11.102478113851447,0
Fischer_Whitney_2014b,2,orientation,27.0,29.03590860365624,0
Fischer_Whitney_2014b,2,orientation,51.0,4.78733494077035,0
Fischer_Whitney_2014b,2,orientation,8.0,-2.256629545716663,0
Fischer_Whitney_2014b,2,orientation,78.0,2.937148086809387,0
Fischer_Whitney_2014b,2,orientation,29.0,-11.20767076856211,0
Fischer_Whitney_2014b,2,orientation,15.0,-6.237675122099844,0
Fischer_Whitney_2014b,2,orientation,17.0,-21.548604489158848,0
Fischer_Whitney_2014b,2,orientation,9.0,-2.913888675333638,0
Fischer_Whitney_2014b,2,orientation,44.0,-15.398206535379984,0
Fischer_Whitney_2014b,2,orientation,79.0,8.263302851340498,0
Fischer_Whitney_2014b,2,orientation,79.0,-10.199367993610139,0
Fischer_Whitney_2014b,2,orientation,12.0,-11.050932291092025,0
Fischer_Whitney_2014b,2,orientation,37.0,-65.25518466748522,1
Fischer_Whitney_2014b,2,orientation,52.0,-0.7142577967180301,0
Fischer_Whitney_2014b,2,orientation,84.0,-4.4083852980356255,0
Fischer_Whitney_2014b,2,orientation,83.0,-23.365315876724083,0
Fischer_Whitney_2014b,2,orientation,68.0,-16.743370454283337,0
Fischer_Whitney_2014b,2,orientation,79.0,-3.5604503531292266,0
Fischer_Whitney_2014b,2,orientation,49.0,-18.408414771584773,0
Fischer_Whitney_2014b,2,orientation,79.0,-12.917704816747289,0
Fischer_Whitney_2014b,2,orientation,17.0,-2.2738487965270906,0
Fischer_Whitney_2014b,2,orientation,9.0,8.870534211426673,0
Fischer_Whitney_2014b,2,orientation,47.0,2.398206535379984,0
Fischer_Whitney_2014b,2,orientation,23.0,21.117150674395276,0
Fischer_Whitney_2014b,2,orientation,1.0,8.683291173365532,0
Fischer_Whitney_2014b,2,orientation,73.0,1.1105296483768967,0
Fischer_Whitney_2014b,2,orientation,33.0,-6.092701799817121,0
Fischer_Whitney_2014b,2,orientation,3.0,-3.171638365514255,0
Fischer_Whitney_2014b,2,orientation,59.0,7.820169342386265,0
Fischer_Whitney_2014b,2,orientation,4.0,-14.591194020761293,0
Fischer_Whitney_2014b,2,orientation,59.0,-7.81533092148895,0
Fischer_Whitney_2014b,2,orientation,62.0,77.92244031709592,1
Fischer_Whitney_2014b,2,orientation,39.0,-0.19709887640375712,0
Fischer_Whitney_2014b,2,orientation,17.0,1.349821267420353,0
Fischer_Whitney_2014b,2,orientation,44.0,19.29556799611649,0
Fischer_Whitney_2014b,2,orientation,13.0,5.342923114985865,0
Fischer_Whitney_2014b,2,orientation,74.0,-2.897521886148553,0
Fischer_Whitney_2014b,2,orientation,38.0,13.086111324666362,0
Fischer_Whitney_2014b,2,orientation,1.0,-6.222940679747566,0
Fischer_Whitney_2014b,2,orientation,12.0,20.479992193152896,0
Fischer_Whitney_2014b,2,orientation,12.0,-2.777059320252434,0
Fischer_Whitney_2014b,2,orientation,26.0,4.938085397939375,0
Fischer_Whitney_2014b,2,orientation,7.0,-5.050932291092025,0
Fischer_Whitney_2014b,2,orientation,74.0,-23.21266505922965,0
Fischer_Whitney_2014b,2,orientation,75.0,-2.844696210536469,0
Fischer_Whitney_2014b,2,orientation,10.0,14.035107649215732,0
Fischer_Whitney_2014b,2,orientation,48.0,5.061914602060625,0
Fischer_Whitney_2014b,2,orientation,17.0,-0.15919380429761532,0
Fischer_Whitney_2014b,2,orientation,19.0,-2.171638365514255,0
Fischer_Whitney_2014b,2,orientation,71.0,12.794122439342118,0
Fischer_Whitney_2014b,2,orientation,1.0,0.323271672327877,0
Fischer_Whitney_2014b,2,orientation,68.0,-9.290265901993678,0
Fischer_Whitney_2014b,2,orientation,24.0,2.661769452904437,0
Fischer_Whitney_2014b,2,orientation,86.0,-1.7482322347436536,0
Fischer_Whitney_2014b,2,orientation,16.0,13.316476925832006,0
Fischer_Whitney_2014b,2,orientation,53.0,7.121810682899849,0
Fischer_Whitney_2014b,2,orientation,5.0,-5.389658884111611,0
Fischer_Whitney_2014b,2,orientation,16.0,11.994146953844051,0
Fischer_Whitney_2014b,2,orientation,86.0,-11.315717068408802,0
Fischer_Whitney_2014b,2,orientation,50.0,10.451395510841152,0
Fischer_Whitney_2014b,2,orientation,54.0,7.0982885636998105,0
Fischer_Whitney_2014b,2,orientation,26.0,-8.591989271480003,0
Fischer_Whitney_2014b,2,orientation,50.0,7.918180998241681,0
Fischer_Whitney_2014b,2,orientation,40.0,-0.06191460206062516,0
Fischer_Whitney_2014b,2,orientation,29.0,9.098758688272738,0
Fischer_Whitney_2014b,2,orientation,64.0,35.78617343150092,0
Fischer_Whitney_2014b,2,orientation,44.0,-1.0628519131906131,0
Fischer_Whitney_2014b,2,orientation,86.0,-2.9733415724929415,0
Fischer_Whitney_2014b,2,orientation,38.0,-11.943426695318749,0
Fischer_Whitney_2014b,2,orientation,31.0,2.8841043780824123,0
Fischer_Whitney_2014b,2,orientation,62.0,-3.7116153762834756,0
Fischer_Whitney_2014b,2,orientation,57.0,-17.601793464620016,0
Fischer_Whitney_2014b,2,orientation,59.0,3.158902858629915,0
Fischer_Whitney_2014b,2,orientation,69.0,15.060360001996685,0
Fischer_Whitney_2014b,2,orientation,4.0,-8.106145947042165,0
Fischer_Whitney_2014b,2,orientation,49.0,-6.136455446066563,0
Fischer_Whitney_2014b,2,orientation,9.0,-12.719859374708477,0
Fischer_Whitney_2014b,2,orientation,46.0,-16.820417051181863,0
Fischer_Whitney_2014b,2,orientation,12.0,27.118834031662914,1
Fischer_Whitney_2014b,2,orientation,27.0,-3.3936314929089377,0
Fischer_Whitney_2014b,2,orientation,21.0,-10.878189317100151,0
Fischer_Whitney_2014b,2,orientation,15.0,26.669833863441696,0
Fischer_Whitney_2014b,2,orientation,44.0,15.155303789463531,0
Fischer_Whitney_2014b,2,orientation,63.0,2.7013039007822783,0
Fischer_Whitney_2014b,2,orientation,39.0,26.390359531844176,0
Fischer_Whitney_2014b,2,orientation,25.0,4.107899337463891,0
Fischer_Whitney_2014b,2,orientation,50.0,-19.683291173365532,0
Fischer_Whitney_2014b,2,orientation,50.0,-5.107899337463891,0
Fischer_Whitney_2014b,2,orientation,32.0,4.458352635776592,0
Fischer_Whitney_2014b,2,orientation,1.0,-0.20114249367524906,0
Fischer_Whitney_2014b,2,orientation,52.0,-12.848053177316288,0
Fischer_Whitney_2014b,2,orientation,33.0,-13.913888675333638,0
Fischer_Whitney_2014b,2,orientation,44.0,3.601793464620016,0
Fischer_Whitney_2014b,2,orientation,58.0,-8.100951861820562,0
Fischer_Whitney_2014b,2,orientation,80.0,-3.7013039007822783,0
Fischer_Whitney_2014b,2,orientation,60.0,-5.205877560657882,0
Fischer_Whitney_2014b,2,orientation,6.0,4.683291173365532,0
Fischer_Whitney_2014b,2,orientation,83.0,-0.8644156364165099,0
Fischer_Whitney_2014b,2,orientation,58.0,-10.086978823019521,0
Fischer_Whitney_2014b,2,orientation,47.0,-0.78733494077035,0
Fischer_Whitney_2014b,2,orientation,10.0,-3.100161292150702,0
Fischer_Whitney_2014b,2,orientation,88.0,4.6119610445928885,0
Fischer_Whitney_2014b,2,orientation,24.0,-15.72615120347291,0
Fischer_Whitney_2014b,2,orientation,26.0,-21.179028610243435,0
Fischer_Whitney_2014b,2,orientation,47.0,0.45139551084115226,0
Fischer_Whitney_2014b,2,orientation,67.0,-0.11883403166291373,0
Fischer_Whitney_2014b,2,orientation,16.0,-1.9140760237681462,0
Fischer_Whitney_2014b,2,orientation,74.0,0.9584155133578207,0
Fischer_Whitney_2014b,2,orientation,61.0,6.76225623883343,0
Fischer_Whitney_2014b,2,orientation,12.0,-2.798857506324751,0
Fischer_Whitney_2014b,2,orientation,61.0,-5.9178964367016675,0
Fischer_Whitney_2014b,2,orientation,66.0,-3.9890301188400343,0
Fischer_Whitney_2014b,2,orientation,42.0,2.102478113851447,0
Fischer_Whitney_2014b,2,orientation,57.0,-2.7410291095233816,0
Fischer_Whitney_2014b,2,orientation,82.0,5.520007806847104,0
Fischer_Whitney_2014b,2,orientation,62.0,9.035107649215732,0
Fischer_Whitney_2014b,2,orientation,62.0,2.1866267441281053,0
Fischer_Whitney_2014b,2,orientation,33.0,-2.6247966447655955,0
Fischer_Whitney_2014b,2,orientation,5.0,-0.841097141370085,0
Fischer_Whitney_2014b,2,orientation,26.0,-7.035908603656239,0
Fischer_Whitney_2014b,2,orientation,38.0,-14.197093533849113,0
Fischer_Whitney_2014b,2,orientation,83.0,-3.820971389756565,0
Fischer_Whitney_2014b,2,orientation,3.0,-3.6842829315911985,0
Fischer_Whitney_2014b,2,orientation,5.0,-3.4303705052544444,0
Fischer_Whitney_2014b,2,orientation,3.0,2.1171506743952904,0
Fischer_Whitney_2014b,2,orientation,44.0,10.159166248020185,0
Fischer_Whitney_2014b,2,orientation,48.0,11.316476925832006,0
Fischer_Whitney_2014b,2,orientation,80.0,-6.86441563641651,0
Fischer_Whitney_2014b,2,orientation,64.0,-1.9454533195680597,0
Fischer_Whitney_2014b,2,orientation,9.0,1.9624075320907224,0
Fischer_Whitney_2014b,2,orientation,65.0,0.5200078068471043,0
Fischer_Whitney_2014b,2,orientation,48.0,-7.9941469538440515,0
Fischer_Whitney_2014b,2,orientation,79.0,3.563931999377175,0
Fischer_Whitney_2014b,2,orientation,32.0,-8.949067708907975,0
Fischer_Whitney_2014b,2,orientation,13.0,1.7421069570875432,0
Fischer_Whitney_2014b,2,orientation,30.0,2.828361634485745,0
Fischer_Whitney_2014b,2,orientation,71.0,-4.205877560657882,0
Fischer_Whitney_2014b,2,orientation,56.0,9.75868205767381,0
Fischer_Whitney_2014b,2,orientation,81.0,14.02447248772826,0
Fischer_Whitney_2014b,2,orientation,45.0,14.899838707849298,0
Fischer_Whitney_2014b,2,orientation,68.0,9.897521886148553,0
Fischer_Whitney_2014b,2,orientation,28.0,5.840806195702385,0
Fischer_Whitney_2014b,2,orientation,39.0,-5.71425779671803,0
Fischer_Whitney_2014b,2,orientation,62.0,-1.0818190017583191,0
Fischer_Whitney_2014b,2,orientation,83.0,9.952718990042811,0
Fischer_Whitney_2014b,2,orientation,27.0,1.1787671224194156,0
Fischer_Whitney_2014b,2,orientation,39.0,11.055818541192593,0
Fischer_Whitney_2014b,2,orientation,31.0,-10.20767076856211,0
Fischer_Whitney_2014b,2,orientation,59.0,-7.455454071217375,0
Fischer_Whitney_2014b,2,orientation,5.0,7.765059978716749,0
Fischer_Whitney_2014b,2,orientation,26.0,-3.992924150424912,0
Fischer_Whitney_2014b,2,orientation,32.0,2.86441563641651,0
Fischer_Whitney_2014b,2,orientation,64.0,1.7671995069296287,0
Fischer_Whitney_2014b,2,orientation,3.0,6.897521886148553,0
Fischer_Whitney_2014b,2,orientation,46.0,-7.952718990042811,0
Fischer_Whitney_2014b,2,orientation,52.0,19.89612389058756,0
Fischer_Whitney_2014b,2,orientation,3.0,0.8963173503215387,0
Fischer_Whitney_2014b,2,orientation,12.0,-1.5026816038902098,0
Fischer_Whitney_2014b,2,orientation,11.0,4.902755170783763,0
Fischer_Whitney_2014b,2,orientation,74.0,-12.569629494745556,0
Fischer_Whitney_2014b,2,orientation,27.0,-0.12946578857332725,0
Fischer_Whitney_2014b,2,orientation,47.0,8.902755170783763,0
Fischer_Whitney_2014b,2,orientation,27.0,-0.15890285862991504,0
Fischer_Whitney_2014b,2,orientation,75.0,2.286610283530891,0
Fischer_Whitney_2014b,2,orientation,49.0,-2.20767076856211,0
Fischer_Whitney_2014b,2,orientation,6.0,3.2328004930703713,0
Fischer_Whitney_2014b,2,orientation,75.0,0.78733494077035,0
Fischer_Whitney_2014b,2,orientation,42.0,5.298696099217722,0
Fischer_Whitney_2014b,2,orientation,16.0,27.52780364482807,0
Fischer_Whitney_2014b,2,orientation,88.0,-2.2068843067944073,0
Fischer_Whitney_2014b,2,orientation,78.0,-0.26567635976560666,0
Fischer_Whitney_2014b,2,orientation,7.0,-12.255184667485224,0
Fischer_Whitney_2014b,2,orientation,64.0,-1.323271672327877,0
Fischer_Whitney_2014b,2,orientation,33.0,13.15103797313381,0
Fischer_Whitney_2014b,2,orientation,26.0,3.408805979238707,0
Fischer_Whitney_2014b,2,orientation,9.0,0.5504583245885328,0
Fischer_Whitney_2014b,2,orientation,67.0,0.7308904887399166,0
Fischer_Whitney_2014b,2,orientation,58.0,-5.3653158767240825,0
Fischer_Whitney_2014b,2,orientation,11.0,-1.5921193546148231,0
Fischer_Whitney_2014b,2,orientation,11.0,-10.634684123275917,0
Fischer_Whitney_2014b,2,orientation,55.0,-1.8398837673960742,0
Fischer_Whitney_2014b,2,orientation,21.0,13.298696099217722,0
Fischer_Whitney_2014b,2,orientation,82.0,0.04728100995718876,0
Fischer_Whitney_2014b,2,orientation,89.0,-10.81533092148895,0
Fischer_Whitney_2014b,2,orientation,5.0,14.913888675333638,0
Fischer_Whitney_2014b,2,orientation,17.0,-18.39967555949798,0
Fischer_Whitney_2014b,2,orientation,63.0,-11.95841551335782,0
Fischer_Whitney_2014b,2,orientation,15.0,0.6370726934271289,0
Fischer_Whitney_2014b,2,orientation,23.0,-1.9672484385814784,0
Fischer_Whitney_2014b,2,orientation,59.0,-7.925775480912719,0
Fischer_Whitney_2014b,2,orientation,43.0,7.311855935725831,0
Fischer_Whitney_2014b,2,orientation,31.0,-9.548604489158848,0
Fischer_Whitney_2014b,2,orientation,46.0,0.25176776525634637,0
Fischer_Whitney_2014b,2,orientation,43.0,-6.233865256654624,0
Fischer_Whitney_2014b,2,orientation,83.0,-2.7410291095233816,0
Fischer_Whitney_2014b,2,orientation,82.0,-9.479992193152896,0
Fischer_Whitney_2014b,2,orientation,53.0,-0.563931999377175,0
Fischer_Whitney_2014b,2,orientation,8.0,5.3880389554071115,0
Fischer_Whitney_2014b,2,orientation,8.0,2.436068000622825,0
Fischer_Whitney_2014b,2,orientation,57.0,11.263302851340498,0
Fischer_Whitney_2014b,2,orientation,12.0,4.912908511453423,0
Fischer_Whitney_2014b,2,orientation,86.0,0.7142577967180301,0
Fischer_Whitney_2014b,2,orientation,60.0,0.3301661365583044,0
Fischer_Whitney_2014b,2,orientation,74.0,5.232800493070371,0
Fischer_Whitney_2014b,2,orientation,88.0,10.263302851340498,0
Fischer_Whitney_2014b,2,orientation,52.0,5.81533092148895,0
Fischer_Whitney_2014b,2,orientation,90.0,-4.798857506324751,0
Fischer_Whitney_2014b,2,orientation,90.0,-4.81533092148895,0
Fischer_Whitney_2014b,2,orientation,33.0,6.967248438581478,0
Fischer_Whitney_2014b,2,orientation,48.0,6.159193804297615,0
Fischer_Whitney_2014b,2,orientation,81.0,2.8705342114266728,0
Fischer_Whitney_2014b,2,orientation,57.0,-14.949067708907975,0
Fischer_Whitney_2014b,2,orientation,36.0,-3.9012413117272615,0
Fischer_Whitney_2014b,2,orientation,18.0,5.41455332318931,0
Fischer_Whitney_2014b,2,orientation,89.0,-5.439549646870773,0
Fischer_Whitney_2014b,2,orientation,48.0,-4.257893042912457,0
Fischer_Whitney_2014b,2,orientation,54.0,3.035107649215732,0
Fischer_Whitney_2014b,2,orientation,50.0,4.967005273718954,0
Fischer_Whitney_2014b,2,orientation,23.0,4.641560070242036,0
Fischer_Whitney_2014b,2,orientation,14.0,1.794122439342118,0
Fischer_Whitney_2014b,2,orientation,80.0,-5.455454071217375,0
Fischer_Whitney_2014b,2,orientation,45.0,8.266476505289916,0
Fischer_Whitney_2014b,2,orientation,44.0,5.76225623883343,0
Fischer_Whitney_2014b,2,orientation,27.0,4.893854052957835,0
Fischer_Whitney_2014b,2,orientation,9.0,4.129465788573327,0
Fischer_Whitney_2014b,2,orientation,22.0,6.439549646870773,0
Fischer_Whitney_2014b,2,orientation,85.0,15.532174732297506,0
Fischer_Whitney_2014b,2,orientation,22.0,4.776927990013917,0
Fischer_Whitney_2014b,2,orientation,20.0,-5.0266584275070585,0
Fischer_Whitney_2014b,2,orientation,11.0,4.081819001758319,0
Fischer_Whitney_2014b,2,orientation,21.0,2.9178964367016675,0
Fischer_Whitney_2014b,2,orientation,44.0,-1.8990481381794382,0
Fischer_Whitney_2014b,2,orientation,37.0,10.896317350321539,0
Fischer_Whitney_2014b,2,orientation,51.0,-1.8408061957023847,0
Fischer_Whitney_2014b,2,orientation,68.0,2.3269564298726095,0
Fischer_Whitney_2014b,2,orientation,75.0,-3.407880645385177,0
Fischer_Whitney_2014b,2,orientation,35.0,2.2738487965270906,0
Fischer_Whitney_2014b,2,orientation,77.0,1.1128941115595126,0
Fischer_Whitney_2014b,2,orientation,35.0,12.878189317100151,0
Fischer_Whitney_2014b,2,orientation,39.0,2.798857506324751,0
Fischer_Whitney_2014b,2,orientation,26.0,-2.3157170684088015,0
Fischer_Whitney_2014b,2,orientation,87.0,-2.802901123596243,0
Fischer_Whitney_2014b,2,orientation,55.0,-5.061914602060625,0
Fischer_Whitney_2014b,2,orientation,21.0,16.641560070242036,0
Fischer_Whitney_2014b,2,orientation,89.0,3.1036826496784613,0
Fischer_Whitney_2014b,2,orientation,81.0,-8.611961044592874,0
Fischer_Whitney_2014b,2,orientation,73.0,4.513944156431009,0
Fischer_Whitney_2014b,2,orientation,57.0,10.556876823984311,0
Fischer_Whitney_2014b,2,orientation,52.0,7.199367993610139,0
Fischer_Whitney_2014b,2,orientation,4.0,-8.527803644828069,0
Fischer_Whitney_2014b,2,orientation,44.0,-2.205877560657882,0
Fischer_Whitney_2014b,2,orientation,56.0,13.892100662536109,0
Fischer_Whitney_2014b,2,orientation,18.0,0.8961238905875604,0
Fischer_Whitney_2014b,2,orientation,83.0,0.24059236025846076,0
Fischer_Whitney_2014b,2,orientation,57.0,-0.4554540712173747,0
Fischer_Whitney_2014b,2,orientation,88.0,0.06285191319061312,0
Fischer_Whitney_2014b,2,orientation,59.0,0.035908603656238824,0
Fischer_Whitney_2014b,2,orientation,85.0,-0.060360001996699,0
Fischer_Whitney_2014b,2,orientation,74.0,10.199367993610139,0
Fischer_Whitney_2014b,2,orientation,9.0,-1.4799921931528957,0
Fischer_Whitney_2014b,2,orientation,43.0,9.179028610243435,0
Fischer_Whitney_2014b,2,orientation,77.0,-0.11289411155951257,0
Fischer_Whitney_2014b,2,orientation,56.0,0.7671995069296287,0
Fischer_Whitney_2014b,2,orientation,81.0,-16.95841551335782,0
Fischer_Whitney_2014b,2,orientation,6.0,4.21266505922965,0
Fischer_Whitney_2014b,2,orientation,52.0,0.8204170511818631,0
Fischer_Whitney_2014b,2,orientation,68.0,-7.4084147715847735,0
Fischer_Whitney_2014b,2,orientation,60.0,3.78733494077035,0
Fischer_Whitney_2014b,2,orientation,43.0,-7.953554529152683,0
Fischer_Whitney_2014b,2,orientation,41.0,10.902755170783763,0
Fischer_Whitney_2014b,2,orientation,60.0,-0.037592467909277616,0
Fischer_Whitney_2014b,2,orientation,84.0,-1.5445459287826253,0
Fischer_Whitney_2014b,2,orientation,71.0,-1.8705342114266728,0
Fischer_Whitney_2014b,2,orientation,32.0,19.263302851340498,0
Fischer_Whitney_2014b,2,orientation,18.0,5.110529648376897,0
Fischer_Whitney_2014b,2,orientation,76.0,4.155303789463531,0
Fischer_Whitney_2014b,2,orientation,27.0,10.102478113851447,0
Fischer_Whitney_2014b,2,orientation,35.0,7.23774376116657,0
Fischer_Whitney_2014b,2,orientation,69.0,-1.9672484385814784,0
Fischer_Whitney_2014b,2,orientation,41.0,3.007075849575088,0
Fischer_Whitney_2014b,2,orientation,77.0,2.2068843067944073,0
Fischer_Whitney_2014b,2,orientation,54.0,13.58544667681069,0
Fischer_Whitney_2014b,2,orientation,61.0,-4.082295183252711,0
Fischer_Whitney_2014b,2,orientation,28.0,-2.3164769258320064,0
Fischer_Whitney_2014b,2,orientation,48.0,9.159166248020185,0
Fischer_Whitney_2014b,2,orientation,37.0,7.371540139081091,0
Fischer_Whitney_2014b,2,orientation,25.0,4.964091396343761,0
Fischer_Whitney_2014b,2,orientation,48.0,-5.6842829315911985,0
Fischer_Whitney_2014b,2,orientation,12.0,4.316476925832006,0
Fischer_Whitney_2014b,2,orientation,44.0,4.817680570810126,0
Fischer_Whitney_2014b,2,orientation,68.0,5.592119354614823,0
Fischer_Whitney_2014b,2,orientation,37.0,-1.1591938042976153,0
Fischer_Whitney_2014b,2,orientation,34.0,-3.0266584275070585,0
Fischer_Whitney_2014b,2,orientation,57.0,-10.082295183252711,0
Fischer_Whitney_2014b,2,orientation,19.0,-3.9890301188400343,0
Fischer_Whitney_2014b,2,orientation,76.0,5.265676359765607,0
Fischer_Whitney_2014b,2,orientation,24.0,1.8489620268661895,0
Fischer_Whitney_2014b,2,orientation,73.0,5.711615376283476,0
Fischer_Whitney_2014b,2,orientation,62.0,3.7594076397415392,0
Fischer_Whitney_2014b,2,orientation,65.0,3.996838269555596,0
Fischer_Whitney_2014b,2,orientation,48.0,-1.179028610243435,0
Fischer_Whitney_2014b,2,orientation,19.0,-3.591989271480003,0
Fischer_Whitney_2014b,2,orientation,70.0,8.902067271428592,0
Fischer_Whitney_2014b,2,orientation,39.0,-1.925005115602957,0
Fischer_Whitney_2014b,2,orientation,59.0,5.71425779671803,0
Fischer_Whitney_2014b,2,orientation,36.0,0.5200078068471043,0
Fischer_Whitney_2014b,2,orientation,61.0,0.44312317601568907,0
Fischer_Whitney_2014b,2,orientation,4.0,1.9371480868093869,0
Fischer_Whitney_2014b,2,orientation,38.0,13.925005115602957,0
Fischer_Whitney_2014b,2,orientation,40.0,2.743370454283337,0
Fischer_Whitney_2014b,2,orientation,47.0,-0.04199707977416267,0
Fischer_Whitney_2014b,2,orientation,47.0,5.256629545716663,0
Fischer_Whitney_2014b,2,orientation,81.0,4.88284932560471,0
Fischer_Whitney_2014b,2,orientation,29.0,5.939639998003315,0
Fischer_Whitney_2014b,2,orientation,22.0,13.892100662536109,0
Fischer_Whitney_2014b,2,orientation,52.0,0.563931999377175,0
Fischer_Whitney_2014b,2,orientation,89.0,1.7650599787167494,0
Fischer_Whitney_2014b,2,orientation,45.0,-3.657076885014135,0
Fischer_Whitney_2014b,2,orientation,49.0,3.9017114363001895,0
Fischer_Whitney_2014b,2,orientation,29.0,8.050932291092025,0
Fischer_Whitney_2014b,2,orientation,46.0,7.899598858536223,0
Fischer_Whitney_2014b,2,orientation,56.0,-2.398206535379984,0
Fischer_Whitney_2014b,2,orientation,57.0,5.711615376283476,0
Fischer_Whitney_2014b,2,orientation,36.0,-9.813373255871909,0
Fischer_Whitney_2014b,2,orientation,69.0,4.237675122099844,0
Fischer_Whitney_2014b,2,orientation,23.0,-5.007075849575088,0
Fischer_Whitney_2014b,2,orientation,71.0,-0.5568768239843109,0
Fischer_Whitney_2014b,2,orientation,68.0,-7.967248438581478,0
Fischer_Whitney_2014b,2,orientation,22.0,15.036616513239792,0
Fischer_Whitney_2014b,2,orientation,57.0,4.9017114363001895,0
Fischer_Whitney_2014b,2,orientation,33.0,13.939639998003315,0
Fischer_Whitney_2014b,2,orientation,56.0,-0.19709887640375712,0
Fischer_Whitney_2014b,2,orientation,51.0,-10.711615376283476,0
Fischer_Whitney_2014b,2,orientation,27.0,5.2289292251311394,0
Fischer_Whitney_2014b,2,orientation,39.0,0.08181900175831913,0
Fischer_Whitney_2014b,2,orientation,68.0,-2.7482322347436536,0
Fischer_Whitney_2014b,2,orientation,5.0,-3.0859239762318538,0
Fischer_Whitney_2014b,2,orientation,37.0,6.953554529152683,0
Fischer_Whitney_2014b,2,orientation,81.0,-16.00760742575156,0
Fischer_Whitney_2014b,2,orientation,7.0,-5.548604489158848,0
Fischer_Whitney_2014b,2,orientation,4.0,-3.6927635368588483,0
Fischer_Whitney_2014b,2,orientation,13.0,12.527803644828069,0
Fischer_Whitney_2014b,2,orientation,3.0,3.257893042912457,0
Fischer_Whitney_2014b,2,orientation,7.0,1.943426695318749,0
Fischer_Whitney_2014b,2,orientation,64.0,-9.668528742018538,0
Fischer_Whitney_2014b,2,orientation,52.0,1.2986960992177217,0
Fischer_Whitney_2014b,2,orientation,47.0,-5.71425779671803,0
Fischer_Whitney_2014b,2,orientation,37.0,4.766134743345376,0
Fischer_Whitney_2014b,2,orientation,44.0,6.256629545716663,0
Fischer_Whitney_2014b,2,orientation,68.0,-6.3653158767240825,0
Fischer_Whitney_2014b,2,orientation,2.0,-11.102478113851447,0
Fischer_Whitney_2014b,2,orientation,37.0,2.035107649215732,0
Fischer_Whitney_2014b,2,orientation,38.0,2.408010728519997,0
Fischer_Whitney_2014b,2,orientation,79.0,7.791509267187507,0
Fischer_Whitney_2014b,2,orientation,20.0,17.89612389058756,0
Fischer_Whitney_2014b,2,orientation,40.0,-6.939639998003315,0
Fischer_Whitney_2014b,2,orientation,45.0,-0.136455446066563,0
Fischer_Whitney_2014b,2,orientation,29.0,0.9890301188400343,0
Fischer_Whitney_2014b,2,orientation,37.0,15.733523494710084,0
Fischer_Whitney_2014b,2,orientation,51.0,8.563931999377175,0
Fischer_Whitney_2014b,2,orientation,58.0,-10.6529039033679,0
Fischer_Whitney_2014b,2,orientation,34.0,-7.280140625291523,0
Fischer_Whitney_2014b,2,orientation,5.0,0.4080107285199972,0
Fischer_Whitney_2014b,2,orientation,22.0,4.041997079774163,0
Fischer_Whitney_2014b,2,orientation,73.0,-8.67304357012739,0
Fischer_Whitney_2014b,2,orientation,78.0,3.4084147715847735,0
Fischer_Whitney_2014b,2,orientation,49.0,-6.439549646870773,0
Fischer_Whitney_2014b,2,orientation,23.0,6.666531325641984,0
Fischer_Whitney_2014b,2,orientation,16.0,-6.205877560657882,0
Fischer_Whitney_2014b,2,orientation,49.0,9.178767122419416,0
Fischer_Whitney_2014b,2,orientation,79.0,-3.7132347075948786,0
Fischer_Whitney_2014b,2,orientation,30.0,-7.205877560657882,0
Fischer_Whitney_2014b,2,orientation,18.0,13.398206535379984,0
Fischer_Whitney_2014b,2,orientation,78.0,5.9178964367016675,0
Fischer_Whitney_2014b,2,orientation,30.0,4.776927990013917,0
Fischer_Whitney_2014b,2,orientation,61.0,-4.817680570810126,0
Fischer_Whitney_2014b,2,orientation,85.0,-8.856837553904725,0
Fischer_Whitney_2014b,2,orientation,12.0,8.472196355171931,0
Fischer_Whitney_2014b,2,orientation,46.0,-5.430370505254444,0
Fischer_Whitney_2014b,2,orientation,80.0,-0.5931730989390758,0
Fischer_Whitney_2014b,2,orientation,68.0,0.11883403166291373,0
Fischer_Whitney_2014b,2,orientation,87.0,-2.8841043780824123,0
Fischer_Whitney_2014b,2,orientation,6.0,10.76505997871675,0
Fischer_Whitney_2014b,2,orientation,85.0,14.055818541192593,0
Fischer_Whitney_2014b,2,orientation,8.0,-2.0109698811599657,0
Fischer_Whitney_2014b,2,orientation,53.0,-0.4083852980356255,0
Fischer_Whitney_2014b,2,orientation,8.0,-4.704432003883511,0
Fischer_Whitney_2014b,2,orientation,37.0,-3.179582948818137,0
Fischer_Whitney_2014b,2,orientation,46.0,-14.04158448664218,0
Fischer_Whitney_2014b,2,orientation,24.0,-0.7308904887399166,0
Fischer_Whitney_2014b,2,orientation,86.0,-9.430370505254444,0
Fischer_Whitney_2014b,2,orientation,64.0,8.086111324666362,0
Fischer_Whitney_2014b,2,orientation,16.0,-3.9923925742484414,0
