expName,subject_exp,noise,cue_n_label,abs_td_dist,bias_to_distr_corr,is_outlier
color_2,S10.color.2,high - low,First report,109.22,-29.4364912164212,0.0
color_2,S10.color.2,high - low,First report,172.56,18.244812112463,0.0
color_2,S10.color.2,low - low,First report,82.66,-2.82186051224171,0.0
color_2,S10.color.2,high - high,First report,74.66,8.95908059519451,0.0
color_2,S10.color.2,low - high,First report,80.02,1.6247137674629,0.0
color_2,S10.color.2,low - high,First report,153.43,2.75581698938882,0.0
color_2,S10.color.2,high - low,First report,171.56,-20.5640076083987,0.0
color_2,S10.color.2,high - high,First report,102.68,10.4927159016945,0.0
color_2,S10.color.2,low - high,First report,131.46,6.50464668135605,0.0
color_2,S10.color.2,high - low,First report,118.27,3.44461645219517,0.0
color_2,S10.color.2,low - high,First report,117.1,1.49578977683472,0.0
color_2,S10.color.2,low - high,First report,22.37,7.02969472519488,0.0
color_2,S10.color.2,low - low,First report,120.06,-1.77871305809729,0.0
color_2,S10.color.2,high - high,First report,89.03,-12.8072589420614,0.0
color_2,S10.color.2,low - high,First report,26.82,-3.46150378395048,0.0
color_2,S10.color.2,high - low,First report,79.4,-16.0807675090627,0.0
color_2,S10.color.2,high - high,First report,27.39,-9.06079285053476,0.0
color_2,S10.color.2,high - low,First report,70.37,-37.5607324029831,1.0
color_2,S10.color.2,low - high,First report,52.36,-18.890413279669,0.0
color_2,S10.color.2,high - high,First report,80.2900000000001,-13.0370795349012,0.0
color_2,S10.color.2,high - high,First report,161.8,13.111661490275,0.0
color_2,S10.color.2,high - high,First report,129.58,-0.431237435333747,0.0
color_2,S10.color.2,high - low,First report,175.83,7.70674295619069,0.0
color_2,S10.color.2,low - low,First report,72.95,-21.5380484698864,0.0
color_2,S10.color.2,low - low,First report,179.39,25.7400136833825,0.0
color_2,S10.color.2,high - high,First report,114.6,-12.1363419801457,0.0
color_2,S10.color.2,high - high,First report,171.01,-10.4721300779334,0.0
color_2,S10.color.2,low - high,First report,139.14,-21.1024064820619,0.0
color_2,S10.color.2,high - high,First report,178.07,24.4660048490778,0.0
color_2,S10.color.2,low - low,First report,46.23,-8.15523231799538,0.0
color_2,S10.color.2,low - high,First report,154.56,5.88195423659938,0.0
color_2,S10.color.2,low - high,First report,73.1499999999999,-15.9670279635233,0.0
color_2,S10.color.2,low - low,First report,85.51,-3.23173367159432,0.0
color_2,S10.color.2,low - high,First report,10.43,-2.4202800943768,0.0
color_2,S10.color.2,high - low,First report,84.43,-11.8601919338239,0.0
color_2,S10.color.2,low - high,First report,165.51,-24.1124505926468,0.0
color_2,S10.color.2,high - low,First report,128.83,-15.4417812951184,0.0
color_2,S10.color.2,high - low,First report,29.69,16.7392926711597,0.0
color_2,S10.color.2,high - high,First report,32.04,-6.11191131334962,0.0
color_2,S10.color.2,low - high,First report,158.71,1.53529027729644,0.0
color_2,S10.color.2,low - high,First report,106.44,3.82954637254599,0.0
color_2,S10.color.2,high - high,First report,151.86,-6.62942637100589,0.0
color_2,S10.color.2,high - high,First report,0.91000000000002,-11.3410865590308,0.0
color_2,S10.color.2,low - high,First report,44.41,-9.34898512199536,0.0
color_2,S10.color.2,high - low,First report,12.94,-8.02802411905443,0.0
color_2,S10.color.2,low - low,First report,93.14,-1.50827716252681,0.0
color_2,S10.color.2,low - high,First report,162.15,11.2827865356045,0.0
color_2,S10.color.2,high - high,First report,137.05,-5.75058860721411,0.0
color_2,S10.color.2,low - low,First report,136.03,-22.2473052537593,0.0
color_2,S10.color.2,low - low,First report,113.2,21.6051962990665,0.0
color_2,S10.color.2,low - low,First report,5.39999999999997,12.4550836066802,0.0
color_2,S10.color.2,low - high,First report,89.96,-2.05553425440003,0.0
color_2,S10.color.2,high - high,First report,97.01,-8.22434130681876,0.0
color_2,S10.color.2,low - low,First report,175.37,-15.9622528541733,0.0
color_2,S10.color.2,high - low,First report,156.31,-0.0981097792925389,0.0
color_2,S10.color.2,high - low,First report,23.47,-24.0137338237896,0.0
color_2,S10.color.2,low - high,First report,4.77000000000001,2.28503642460977,0.0
color_2,S10.color.2,low - low,First report,155.64,22.4720075234972,0.0
color_2,S10.color.2,low - high,First report,116.65,-5.04758478342233,0.0
color_2,S10.color.2,high - high,First report,174.38,1.59930346072468,0.0
color_2,S10.color.2,high - high,First report,2.88000000000002,23.7495184092732,0.0
color_2,S10.color.2,low - low,First report,32.24,3.9114778762661,0.0
color_2,S10.color.2,low - high,First report,60.43,0.727844526622771,0.0
color_2,S10.color.2,low - high,First report,8.30999999999999,7.29375305703162,0.0
color_2,S10.color.2,high - low,First report,138.88,-44.6674774019773,1.0
color_2,S10.color.2,low - low,First report,170.66,15.8936365145007,0.0
color_2,S10.color.2,low - high,First report,30.73,-7.59143979442247,0.0
color_2,S10.color.2,high - low,First report,61.71,-11.4080509230427,0.0
color_2,S10.color.2,high - low,First report,161.6,37.0074282458674,0.0
color_2,S10.color.2,high - low,First report,61.76,-10.0932348093662,0.0
color_2,S10.color.2,low - low,First report,54.53,-4.9186866752344,0.0
color_2,S10.color.2,high - low,First report,44.11,-27.1067417187186,0.0
color_2,S10.color.2,high - high,First report,56.3600000000001,-25.1100769086554,0.0
color_2,S10.color.2,high - low,First report,15.33,20.9713250365533,0.0
color_2,S10.color.2,low - high,First report,16.43,17.022487997757,0.0
color_2,S10.color.2,low - low,First report,108.19,-19.3907488950337,0.0
color_2,S10.color.2,high - high,First report,115.57,-15.8454833532836,0.0
color_2,S10.color.2,high - low,First report,102.11,-18.450909624837,0.0
color_2,S10.color.2,high - low,First report,44.29,-13.1820492657409,0.0
color_2,S10.color.2,high - high,First report,41.12,-19.3897180785004,0.0
color_2,S10.color.2,low - high,First report,99.23,-9.07826648744422,0.0
color_2,S10.color.2,low - low,First report,151.09,32.7123492209633,0.0
color_2,S10.color.2,low - high,First report,178.88,8.50423054728895,0.0
color_2,S10.color.2,high - high,First report,92.42,19.4151892299662,0.0
color_2,S10.color.2,low - high,First report,0.559999999999965,-2.34631733706437,0.0
color_2,S10.color.2,low - low,First report,22.12,5.38614835311522,0.0
color_2,S10.color.2,low - high,First report,95.7800000000001,-1.81311296799038,0.0
color_2,S10.color.2,high - low,First report,74.99,55.1019452413322,1.0
color_2,S10.color.2,low - high,First report,45.58,-2.76521723342354,0.0
color_2,S10.color.2,low - high,First report,90.64,-5.26340591952419,0.0
color_2,S10.color.2,low - high,First report,136.4,13.1430109867073,0.0
color_2,S10.color.2,low - low,First report,3.14000000000001,3.19545393165843,0.0
color_2,S10.color.2,high - low,First report,118.3,2.7727213647255,0.0
color_2,S10.color.2,low - low,First report,36.02,13.2877821141398,0.0
color_2,S10.color.2,low - low,First report,137.93,-14.9956414466994,0.0
color_2,S10.color.2,high - low,First report,46.31,-28.9538164969567,0.0
color_2,S10.color.2,high - low,First report,143.56,-29.6266863064753,0.0
color_2,S10.color.2,high - low,First report,54.08,30.5592060024583,0.0
color_2,S10.color.2,low - high,First report,134.28,9.97246339190336,0.0
color_2,S10.color.2,low - high,First report,179.34,-5.95499196661377,0.0
color_2,S10.color.2,low - low,First report,124.48,-6.44600989998558,0.0
color_2,S10.color.2,low - high,First report,91.51,-14.8945905930426,0.0
color_2,S10.color.2,high - high,First report,60.34,-21.1456473688817,0.0
color_2,S10.color.2,high - low,First report,106.64,-23.6862493171949,0.0
color_2,S10.color.2,high - low,First report,95.45,-28.821095138289,0.0
color_2,S10.color.2,low - low,First report,91.3,-15.8765431380464,0.0
color_2,S10.color.2,low - high,First report,125.68,1.83278938302012,0.0
color_2,S10.color.2,low - low,First report,68.62,3.70949844253121,0.0
color_2,S10.color.2,high - low,First report,105.89,5.27457832421963,0.0
color_2,S10.color.2,high - high,First report,51.34,1.09290165372774,0.0
color_2,S10.color.2,high - low,First report,134.68,13.6333244876679,0.0
color_2,S10.color.2,high - low,First report,89.82,2.05429890212768,0.0
color_2,S10.color.2,low - low,First report,162.73,10.3429446302026,0.0
color_2,S10.color.2,high - low,First report,165.21,15.7468115927698,0.0
color_2,S10.color.2,high - high,First report,110.0,26.736266137195,0.0
color_2,S10.color.2,low - high,First report,154.38,-1.82435986401741,0.0
color_2,S10.color.2,low - high,First report,165.02,-2.62134846722166,0.0
color_2,S10.color.2,low - high,First report,118.74,-6.1345198624784,0.0
color_2,S10.color.2,high - high,First report,0.190000000000014,2.86589769858414,0.0
color_2,S10.color.2,low - low,First report,131.29,-18.0417487757927,0.0
color_2,S10.color.2,high - high,First report,152.76,23.9339898851555,0.0
color_2,S10.color.2,high - low,First report,177.14,-4.20958178861941,0.0
color_2,S10.color.2,high - high,First report,140.25,-68.4052680034308,1.0
color_2,S10.color.2,low - high,First report,14.31,7.86316268586336,0.0
color_2,S10.color.2,high - low,First report,119.64,-4.48742726394947,0.0
color_2,S10.color.2,high - low,First report,72.52,-16.1060302078611,0.0
color_2,S10.color.2,low - low,First report,28.05,-4.32294296474693,0.0
color_2,S10.color.2,high - low,First report,135.14,-4.10791235732154,0.0
color_2,S10.color.2,low - high,First report,46.72,14.3978039752734,0.0
color_2,S10.color.2,low - low,First report,14.87,-14.8918484625332,0.0
color_2,S10.color.2,high - high,First report,85.79,-14.9304199665217,0.0
color_2,S10.color.2,low - high,First report,108.86,0.892006893942933,0.0
color_2,S10.color.2,low - low,First report,107.37,-11.0333275354035,0.0
color_2,S10.color.2,high - low,First report,160.1,-21.1682736719478,0.0
color_2,S10.color.2,high - low,First report,77.8,6.0051927182006,0.0
color_2,S10.color.2,high - high,First report,124.25,2.00772390796994,0.0
color_2,S10.color.2,high - high,First report,147.16,-1.23552456111168,0.0
color_2,S10.color.2,low - high,First report,21.53,-7.72639888465338,0.0
color_2,S10.color.2,low - high,First report,72.09,-6.28361740253954,0.0
color_2,S10.color.2,low - high,First report,137.34,-4.0581937139479,0.0
color_2,S10.color.2,high - high,First report,15.68,4.27816173811479,0.0
color_2,S10.color.2,high - low,First report,34.5,-7.36926054999983,0.0
color_2,S10.color.2,low - low,First report,13.58,7.38388144871167,0.0
color_2,S10.color.2,low - low,First report,79.29,-4.19282366892113,0.0
color_2,S10.color.2,high - low,First report,3.69,20.6017390668711,0.0
color_2,S10.color.2,high - high,First report,0.469999999999996,-9.51444486289352,0.0
color_2,S10.color.2,low - high,First report,174.22,-4.0080269544049,0.0
color_2,S10.color.2,low - high,First report,1.40999999999996,-5.71533482796407,0.0
color_2,S10.color.2,high - low,First report,99.71,106.829309609052,1.0
color_2,S10.color.2,low - high,First report,163.07,18.5067306655536,0.0
color_2,S10.color.2,low - high,First report,121.58,-3.67627634241007,0.0
color_2,S10.color.2,low - high,First report,84.59,-3.87129115091677,0.0
color_2,S10.color.2,low - low,First report,79.27,-12.9418654495788,0.0
color_2,S10.color.2,low - high,First report,79.2800000000001,9.35410707516061,0.0
color_2,S10.color.2,low - low,First report,42.69,0.838349472306602,0.0
color_2,S10.color.2,high - low,First report,7.97000000000001,10.6905259753919,0.0
color_2,S10.color.2,low - low,First report,2.88,7.35083826651026,0.0
color_2,S10.color.2,low - low,First report,97.62,7.16693949185538,0.0
color_2,S10.color.2,low - low,First report,61.04,2.75448209623929,0.0
color_2,S10.color.2,low - high,First report,113.57,-6.25710471776965,0.0
color_2,S10.color.2,low - high,First report,140.71,11.3898489478566,0.0
color_2,S10.color.2,high - low,First report,50.29,-15.7314706244303,0.0
color_2,S10.color.2,low - high,First report,40.29,-6.37512675598428,0.0
color_2,S10.color.2,high - high,First report,79.4200000000001,-13.5455186215823,0.0
color_2,S10.color.2,high - high,First report,7.53999999999999,40.4665892576804,0.0
color_2,S10.color.2,high - high,First report,43.81,-0.721616987057925,0.0
color_2,S10.color.2,high - low,First report,0.410000000000076,11.161186072488,0.0
color_2,S10.color.2,high - low,First report,6.50999999999998,-1.59970749203596,0.0
color_2,S10.color.2,high - high,First report,133.5,-0.174481561586388,0.0
color_2,S10.color.2,high - low,First report,128.64,-7.20142188198354,0.0
color_2,S10.color.2,high - high,First report,117.68,4.8308956296567,0.0
color_2,S10.color.2,low - low,First report,18.8,21.472632259573,0.0
color_2,S10.color.2,high - low,First report,50.4,7.51998789859614,0.0
color_2,S10.color.2,low - low,First report,45.4700000000001,1.73671981035008,0.0
color_2,S10.color.2,high - high,First report,61.54,12.3491202679872,0.0
color_2,S10.color.2,high - high,First report,66.5,1.47682082384691,0.0
color_2,S10.color.2,high - high,First report,83.81,-28.5229887302198,0.0
color_2,S10.color.2,high - low,First report,152.43,-0.793146173858331,0.0
color_2,S10.color.2,low - high,First report,150.58,15.021782516336,0.0
color_2,S10.color.2,low - low,First report,175.26,22.4860003686746,0.0
color_2,S10.color.2,low - low,First report,133.53,15.3072984682318,0.0
color_2,S10.color.2,low - low,First report,112.41,1.08416132739558,0.0
color_2,S10.color.2,low - high,First report,56.37,3.08516495269074,0.0
color_2,S10.color.2,low - low,First report,60.04,-2.74306118609515,0.0
color_2,S10.color.2,low - low,First report,146.54,29.8108829458748,0.0
color_2,S10.color.2,high - low,First report,78.19,-10.8041293334229,0.0
color_2,S10.color.2,high - high,First report,178.64,-5.32365962648729,0.0
color_2,S10.color.2,high - low,First report,43.04,-21.5890902997448,0.0
color_2,S10.color.2,low - low,First report,67.84,24.2887492452461,0.0
color_2,S10.color.2,low - high,First report,3.58000000000003,-11.7111659057423,0.0
color_2,S10.color.2,low - high,First report,177.7,-1.15568374237462,0.0
color_2,S10.color.2,low - low,First report,38.18,16.0429385822446,0.0
color_2,S10.color.2,high - high,First report,89.1,-48.3359404462388,1.0
color_2,S10.color.2,low - low,First report,143.45,14.638296671324,0.0
color_2,S10.color.2,high - high,First report,138.47,25.1540539902297,0.0
color_2,S10.color.2,high - low,First report,178.09,12.9799934375304,0.0
color_2,S10.color.2,high - low,First report,57.2,-62.5148645081649,1.0
color_2,S10.color.2,low - high,First report,104.68,11.1699788218255,0.0
color_2,S10.color.2,high - high,First report,104.44,-17.648725725,0.0
color_2,S10.color.2,low - high,First report,156.48,8.07568196122487,0.0
color_2,S10.color.2,low - high,First report,97.73,-8.39979896849459,0.0
color_2,S10.color.2,low - low,First report,2.30000000000001,10.0730781089578,0.0
color_2,S10.color.2,high - high,First report,173.22,20.1592690553342,0.0
color_2,S10.color.2,low - high,First report,74.7,1.44860403821122,0.0
color_2,S10.color.2,high - high,First report,126.66,-6.48705529270248,0.0
color_2,S10.color.2,low - low,First report,47.05,-3.70938987952857,0.0
color_2,S10.color.2,high - low,First report,24.62,6.17614848386726,0.0
color_2,S10.color.2,high - high,First report,74.79,3.28375574913955,0.0
color_2,S10.color.2,high - low,First report,24.45,49.4273198706423,1.0
color_2,S10.color.2,high - high,First report,160.41,-49.5292308038521,1.0
color_2,S10.color.2,high - high,First report,33.85,13.5792283203858,0.0
color_2,S10.color.2,high - high,First report,109.77,-24.971712820534,0.0
color_2,S10.color.2,high - high,First report,20.86,10.315013158547,0.0
color_2,S10.color.2,high - high,First report,35.71,-1.16555977010668,0.0
color_2,S10.color.2,low - low,First report,175.48,21.8929681125644,0.0
color_2,S10.color.2,high - low,First report,118.38,6.46754461475404,0.0
color_2,S10.color.2,low - high,First report,5.12000000000001,-0.716389045365987,0.0
color_2,S10.color.2,low - low,First report,140.85,-17.1937408606104,0.0
color_2,S10.color.2,high - high,First report,162.9,-11.472713313198,0.0
color_2,S10.color.2,high - low,First report,145.76,15.7251739151701,0.0
color_2,S10.color.2,low - high,First report,22.48,-8.13892434295937,0.0
color_2,S10.color.2,low - low,First report,166.42,-4.11169980362086,0.0
color_2,S10.color.2,high - high,First report,7.48999999999999,14.6265251684422,0.0
color_2,S10.color.2,low - low,First report,157.0,5.98543091644659,0.0
color_2,S10.color.2,high - low,First report,142.67,-19.5132421079179,0.0
color_2,S10.color.2,low - low,First report,146.48,-3.87556694096925,0.0
color_2,S10.color.2,low - high,First report,27.0,-12.2512317375895,0.0
color_2,S10.color.2,low - high,First report,128.18,-29.3705827190844,0.0
color_2,S10.color.2,high - low,First report,30.61,-63.7832478176989,1.0
color_2,S10.color.2,low - low,First report,119.13,10.5783927619486,0.0
color_2,S10.color.2,high - low,First report,161.21,0.999854914469113,0.0
color_2,S10.color.2,low - high,First report,34.72,-8.98053226782346,0.0
color_2,S10.color.2,low - high,First report,58.09,8.09916160974065,0.0
color_2,S10.color.2,low - low,First report,16.64,53.0628611183624,1.0
color_2,S10.color.2,low - low,First report,96.0,-1.56338867820898,0.0
color_2,S10.color.2,high - high,First report,167.12,20.8684946855732,0.0
color_2,S10.color.2,low - low,First report,88.06,-6.88883944040704,0.0
color_2,S10.color.2,low - low,First report,120.06,-1.46595995578557,0.0
color_2,S10.color.2,high - high,First report,100.93,-18.9156611890688,0.0
color_2,S10.color.2,low - high,First report,50.32,-6.27002969853228,0.0
color_2,S10.color.2,high - high,First report,28.27,-13.2419824658877,0.0
color_2,S10.color.2,low - low,First report,28.87,14.7631364100407,0.0
color_2,S10.color.2,low - high,First report,94.08,-39.0351619451931,0.0
color_2,S10.color.2,high - high,First report,52.71,-48.202078362051,1.0
color_2,S10.color.2,high - low,First report,55.11,6.30529723095043,0.0
color_2,S10.color.2,low - high,First report,179.98,-5.43650968369419,0.0
color_2,S10.color.2,high - low,First report,93.19,-9.82113727025899,0.0
color_2,S10.color.2,high - low,First report,35.38,-12.5901969452478,0.0
color_2,S10.color.2,low - low,First report,168.6,-9.12378481623105,0.0
color_2,S10.color.2,high - high,First report,178.94,1.86497384665085,0.0
color_2,S10.color.2,high - low,First report,166.82,16.063244893934,0.0
color_2,S10.color.2,high - low,First report,72.7700000000001,3.21428689571827,0.0
color_2,S10.color.2,low - high,First report,42.12,-20.9444657456,0.0
color_2,S10.color.2,low - high,Second report,49.75,41.7151207560636,0.0
color_2,S10.color.2,low - low,Second report,68.06,-22.9335739167106,0.0
color_2,S10.color.2,high - high,Second report,54.95,-11.1867334410506,0.0
color_2,S10.color.2,low - low,Second report,105.0,-4.81720260001578,0.0
color_2,S10.color.2,low - high,Second report,72.53,5.92382804131093,0.0
color_2,S10.color.2,high - low,Second report,80.4,-16.0998379250143,0.0
color_2,S10.color.2,high - high,Second report,80.39,-40.0582461196428,0.0
color_2,S10.color.2,high - high,Second report,37.87,10.6513820322028,0.0
color_2,S10.color.2,high - low,Second report,62.59,-4.0452107937273,0.0
color_2,S10.color.2,high - low,Second report,157.69,-20.251901714029,0.0
color_2,S10.color.2,high - high,Second report,43.87,-1.79547054290548,0.0
color_2,S10.color.2,high - low,Second report,154.46,-18.8970655905455,0.0
color_2,S10.color.2,low - low,Second report,122.11,2.29397817117558,0.0
color_2,S10.color.2,high - high,Second report,54.88,116.740555544788,1.0
color_2,S10.color.2,high - low,Second report,117.84,-75.0708882467104,1.0
color_2,S10.color.2,high - high,Second report,0.780000000000002,1.6235672898408,0.0
color_2,S10.color.2,low - low,Second report,173.32,-3.03837899991727,0.0
color_2,S10.color.2,high - low,Second report,39.94,-32.6819419940739,0.0
color_2,S10.color.2,low - low,Second report,108.38,13.424889053319,0.0
color_2,S10.color.2,low - high,Second report,154.44,-9.14378385509797,0.0
color_2,S10.color.2,low - low,Second report,143.18,-61.6503515413681,1.0
color_2,S10.color.2,low - low,Second report,163.52,-22.3987974951349,0.0
color_2,S10.color.2,high - high,Second report,28.44,24.2529089449495,0.0
color_2,S10.color.2,high - low,Second report,17.85,21.0750820925231,0.0
color_2,S10.color.2,high - low,Second report,92.55,3.23447174132985,0.0
color_2,S10.color.2,low - low,Second report,90.91,30.4507880141534,0.0
color_2,S10.color.2,low - high,Second report,104.69,-0.147351869075036,0.0
color_2,S10.color.2,high - high,Second report,146.94,41.3742184844103,0.0
color_2,S10.color.2,low - low,Second report,125.57,48.166357289232,0.0
color_2,S10.color.2,low - high,Second report,105.83,17.3952148437123,0.0
color_2,S10.color.2,high - low,Second report,114.74,6.41136139697676,0.0
color_2,S10.color.2,low - high,Second report,63.47,-20.0841770519335,0.0
color_2,S10.color.2,high - low,Second report,116.12,76.0972760258403,1.0
color_2,S10.color.2,low - high,Second report,30.3500000000001,-6.46970475505591,0.0
color_2,S10.color.2,low - high,Second report,150.04,-12.4700932369914,0.0
color_2,S10.color.2,low - high,Second report,159.34,26.6731161693355,0.0
color_2,S10.color.2,low - low,Second report,2.31000000000001,-0.0449807981290782,0.0
color_2,S10.color.2,low - high,Second report,11.81,-12.8774391971235,0.0
color_2,S10.color.2,high - high,Second report,61.46,-1.28921305055693,0.0
color_2,S10.color.2,high - low,Second report,83.46,-11.6566736047151,0.0
color_2,S10.color.2,low - low,Second report,95.28,-8.58464668089575,0.0
color_2,S10.color.2,low - low,Second report,52.39,-6.37667207142536,0.0
color_2,S10.color.2,low - low,Second report,17.43,-1.42180153991146,0.0
color_2,S10.color.2,high - high,Second report,124.86,43.7179998878995,0.0
color_2,S10.color.2,high - low,Second report,9.26999999999998,-11.399101640499,0.0
color_2,S10.color.2,low - high,Second report,162.83,-13.6257062812612,0.0
color_2,S10.color.2,low - high,Second report,143.48,-29.6590571133302,0.0
color_2,S10.color.2,low - high,Second report,4.91999999999997,23.2505320054062,0.0
color_2,S10.color.2,high - high,Second report,23.78,31.2378884293797,0.0
color_2,S10.color.2,low - high,Second report,16.98,-0.901994722582959,0.0
color_2,S10.color.2,high - low,Second report,152.04,8.74340637800149,0.0
color_2,S10.color.2,high - high,Second report,155.16,-38.8468180135428,0.0
color_2,S10.color.2,low - low,Second report,61.8,12.6846182296839,0.0
color_2,S10.color.2,low - low,Second report,38.1,20.6938836714754,0.0
color_2,S10.color.2,low - low,Second report,88.14,22.5573863858863,0.0
color_2,S10.color.2,high - low,Second report,35.74,-42.2109262345334,0.0
color_2,S10.color.2,low - high,Second report,178.69,-58.4541177205915,1.0
color_2,S10.color.2,low - low,Second report,4.85,-11.3615471478593,0.0
color_2,S10.color.2,low - high,Second report,42.43,11.827737684288,0.0
color_2,S10.color.2,high - low,Second report,31.91,25.3069466192372,0.0
color_2,S10.color.2,high - low,Second report,103.11,5.65527258744537,0.0
color_2,S10.color.2,high - high,Second report,61.25,8.94596756492497,0.0
color_2,S10.color.2,low - high,Second report,121.81,1.42936873227628,0.0
color_2,S10.color.2,low - low,Second report,7.15999999999999,7.38136598257538,0.0
color_2,S10.color.2,low - high,Second report,125.25,10.6717133037584,0.0
color_2,S10.color.2,high - low,Second report,174.75,12.7120703860293,0.0
color_2,S10.color.2,low - high,Second report,52.03,34.3992731394424,0.0
color_2,S10.color.2,low - low,Second report,45.25,25.099593325873,0.0
color_2,S10.color.2,high - high,Second report,4.20999999999994,-1.07008272661947,0.0
color_2,S10.color.2,high - high,Second report,143.49,43.5185722711661,0.0
color_2,S10.color.2,high - high,Second report,71.36,41.8954500632082,0.0
color_2,S10.color.2,low - low,Second report,73.57,-6.65791462377484,0.0
color_2,S10.color.2,high - low,Second report,13.69,15.0676190519925,0.0
color_2,S10.color.2,low - high,Second report,94.83,-2.77785094948158,0.0
color_2,S10.color.2,high - high,Second report,85.1200000000001,-58.0737968865924,1.0
color_2,S10.color.2,low - low,Second report,152.0,12.1024411265708,0.0
color_2,S10.color.2,high - low,Second report,173.09,31.4712720504646,0.0
color_2,S10.color.2,high - high,Second report,178.62,-67.1937890912017,1.0
color_2,S10.color.2,high - high,Second report,97.51,7.01514732829165,0.0
color_2,S10.color.2,high - low,Second report,177.94,42.4075926156354,0.0
color_2,S10.color.2,high - high,Second report,121.59,-2.86330433019546,0.0
color_2,S10.color.2,high - high,Second report,13.89,0.836005145378497,0.0
color_2,S10.color.2,low - low,Second report,154.29,24.7265912970937,0.0
color_2,S10.color.2,high - high,Second report,152.75,-104.423909655642,1.0
color_2,S10.color.2,low - low,Second report,176.58,5.6350448415707,0.0
color_2,S10.color.2,high - high,Second report,12.27,-0.339284924133501,0.0
color_2,S10.color.2,high - high,Second report,15.0200000000001,-3.39975667640683,0.0
color_2,S10.color.2,high - high,Second report,175.45,-21.7583300777992,0.0
color_2,S10.color.2,low - high,Second report,101.29,14.0770505532507,0.0
color_2,S10.color.2,high - low,Second report,126.69,30.5977961783516,0.0
color_2,S10.color.2,high - low,Second report,142.17,4.09428054888267,0.0
color_2,S10.color.2,low - high,Second report,32.59,-21.4018325228823,0.0
color_2,S10.color.2,high - high,Second report,80.5800000000001,-1.85329148761828,0.0
color_2,S10.color.2,high - low,Second report,52.0,-13.9101487441513,0.0
color_2,S10.color.2,high - low,Second report,108.3,9.02522795714333,0.0
color_2,S10.color.2,high - high,Second report,110.99,4.23176910851768,0.0
color_2,S10.color.2,high - high,Second report,74.07,-47.946385290124,0.0
color_2,S10.color.2,high - low,Second report,137.07,10.4116894706585,0.0
color_2,S10.color.2,high - low,Second report,73.63,-4.51573507181649,0.0
color_2,S10.color.2,low - low,Second report,33.84,0.462637683204276,0.0
color_2,S10.color.2,low - low,Second report,178.59,49.7265426612864,0.0
color_2,S10.color.2,low - high,Second report,87.52,-8.31380692207101,0.0
color_2,S10.color.2,low - low,Second report,28.36,32.2519854093709,0.0
color_2,S10.color.2,high - low,Second report,29.54,37.049469534943,0.0
color_2,S10.color.2,high - high,Second report,168.5,-19.4491847320152,0.0
color_2,S10.color.2,low - low,Second report,143.76,37.4623426474951,0.0
color_2,S10.color.2,low - high,Second report,7.61000000000001,35.1526698787451,0.0
color_2,S10.color.2,low - high,Second report,84.61,13.7475380009131,0.0
color_2,S10.color.2,high - low,Second report,103.49,3.08973570455341,0.0
color_2,S10.color.2,low - high,Second report,108.88,9.25254626028547,0.0
color_2,S10.color.2,high - high,Second report,32.24,9.59445062109791,0.0
color_2,S10.color.2,high - low,Second report,93.8299999999999,0.904108260069869,0.0
color_2,S10.color.2,low - low,Second report,83.36,-7.25841825725951,0.0
color_2,S10.color.2,high - high,Second report,129.59,28.7036283635951,0.0
color_2,S10.color.2,low - low,Second report,164.57,-1.75513537757902,0.0
color_2,S10.color.2,high - low,Second report,15.74,4.56853929978792,0.0
color_2,S10.color.2,high - high,Second report,125.58,11.2598088937938,0.0
color_2,S10.color.2,low - high,Second report,74.66,-15.6823402094846,0.0
color_2,S10.color.2,high - low,Second report,129.8,-23.7687790543068,0.0
color_2,S10.color.2,high - high,Second report,93.05,0.737063212329506,0.0
color_2,S10.color.2,low - low,Second report,83.08,-16.9798207442934,0.0
color_2,S10.color.2,low - low,Second report,101.04,-1.83766744537684,0.0
color_2,S10.color.2,low - low,Second report,131.46,9.27704569520511,0.0
color_2,S10.color.2,high - high,Second report,164.39,-17.5680211880429,0.0
color_2,S10.color.2,high - low,Second report,162.23,46.2221490505184,0.0
color_2,S10.color.2,low - low,Second report,168.72,3.3991793581794,0.0
color_2,S10.color.2,high - high,Second report,104.91,16.626085632121,0.0
color_2,S10.color.2,low - high,Second report,35.06,-36.8785644686839,0.0
color_2,S10.color.2,high - high,Second report,171.67,-122.561275403265,1.0
color_2,S10.color.2,high - low,Second report,1.16999999999998,20.8496131549416,0.0
color_2,S10.color.2,low - high,Second report,136.94,26.3218227688779,0.0
color_2,S10.color.2,high - low,Second report,50.12,50.4161510647571,1.0
color_2,S10.color.2,low - low,Second report,12.6,2.54869584256732,0.0
color_2,S10.color.2,high - high,Second report,109.76,17.6444983175478,0.0
color_2,S10.color.2,low - high,Second report,133.56,-14.8303544557437,0.0
color_2,S10.color.2,low - high,Second report,4.21999999999999,12.9544611180377,0.0
color_2,S10.color.2,high - low,Second report,61.66,8.9510392421166,0.0
color_2,S10.color.2,low - high,Second report,124.6,-17.5872954983207,0.0
color_2,S10.color.2,high - low,Second report,176.38,-28.8671171348161,0.0
color_2,S10.color.2,low - high,Second report,78.34,2.98888753205413,0.0
color_2,S10.color.2,low - high,Second report,60.15,11.0599719703659,0.0
color_2,S10.color.2,low - high,Second report,20.34,-0.277257697922778,0.0
color_2,S10.color.2,low - high,Second report,166.86,-25.5609375720574,0.0
